state,question_id,question_text,answer_label,pct
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",baseball jackknife,0.14
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",stick-knife,1.35
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",stick-frog,0.36
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",stretch,1.0
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",chicken,5.13
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",knifey,0.21
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",splits,0.71
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",russian roulette,1.99
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",mumbledy-peg,7.62
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?","i have never heard of this ""game"" and have no idea what it's called",52.21
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",other (state here if you have heard one or more of these terms but never knew what they meant),9.26
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",mumbly peg,10.83
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",mumbly pegs,0.5
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",mumblely peg (with 2 l's),1.42
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",mumble peg,1.07
TX,59,"What do you call the game wherein the participants see who can throw a knife closest to the other person (or alternately, get a jackknife to stick into the ground or a piece of wood)?",mummety-peg,0.07
TX,60,What do you call the area of grass between the sidewalk and the road?,berm,1.15
TX,60,What do you call the area of grass between the sidewalk and the road?,parking,0.72
TX,60,What do you call the area of grass between the sidewalk and the road?,tree lawn,0.93
TX,60,What do you call the area of grass between the sidewalk and the road?,terrace,0.43
TX,60,What do you call the area of grass between the sidewalk and the road?,curb strip,9.59
TX,60,What do you call the area of grass between the sidewalk and the road?,beltway,0.5
TX,60,What do you call the area of grass between the sidewalk and the road?,verge,2.58
TX,60,What do you call the area of grass between the sidewalk and the road?,i have no word for this,74.16
TX,60,What do you call the area of grass between the sidewalk and the road?,other,9.95
TX,61,What do you call the area of grass that occurs in the middle of some streets?,boulevard,8.41
TX,61,What do you call the area of grass that occurs in the middle of some streets?,midway,1.17
TX,61,What do you call the area of grass that occurs in the middle of some streets?,traffic island,6.51
TX,61,What do you call the area of grass that occurs in the middle of some streets?,island,32.77
TX,61,What do you call the area of grass that occurs in the middle of some streets?,neutral ground,0.59
TX,61,What do you call the area of grass that occurs in the middle of some streets?,i have no word for this,14.85
TX,61,What do you call the area of grass that occurs in the middle of some streets?,other,35.7
TX,62,What do you call the long narrow place in the middle of a divided highway?,median strip,5.47
TX,62,What do you call the long narrow place in the middle of a divided highway?,other,1.35
TX,62,What do you call the long narrow place in the middle of a divided highway?,median,87.5
TX,62,What do you call the long narrow place in the middle of a divided highway?,boulevard,0.28
TX,62,What do you call the long narrow place in the middle of a divided highway?,mall,0.07
TX,62,What do you call the long narrow place in the middle of a divided highway?,traffic island,0.57
TX,62,What do you call the long narrow place in the middle of a divided highway?,neutral ground,0.21
TX,62,What do you call the long narrow place in the middle of a divided highway?,island,1.49
TX,62,What do you call the long narrow place in the middle of a divided highway?,i have no word for this,3.05
TX,63,What do you call the drink made with milk and ice cream?,milkshake/shake,98.93
TX,63,What do you call the drink made with milk and ice cream?,frappe,0.36
TX,63,What do you call the drink made with milk and ice cream?,cabinet,0.28
TX,63,What do you call the drink made with milk and ice cream?,other,0.43
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",sub,80.91
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",i have no word for this,1.14
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",other,3.99
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",grinder,0.21
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",hoagie,3.28
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",hero,1.07
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",poor boy,9.05
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",bomber,0.07
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",italian sandwich,0.07
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",baguette,0.14
TX,64,"What do you call the long sandwich that contains cold cuts, lettuce, and so on?",sarney,0.07
TX,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,lightning bug,32.17
TX,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,firefly,21.02
TX,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,i use lightning bug and firefly interchangeably,46.02
TX,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,peenie wallie,0.14
TX,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,i have no word for this,0.28
TX,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,other,0.36
TX,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,crawfish,58.46
TX,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,crayfish,2.71
TX,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,craw,0.21
TX,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,crowfish,0.07
TX,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,crawdad,32.12
TX,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,mudbug,0.29
TX,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,i have no word for this critter,1.71
TX,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,other,4.43
TX,67,What do you call the kind of spider (or spider-like creature) that has an oval-shaped body and extremely long legs?,daddy long leg(s),94.01
TX,67,What do you call the kind of spider (or spider-like creature) that has an oval-shaped body and extremely long legs?,other,4.21
TX,67,What do you call the kind of spider (or spider-like creature) that has an oval-shaped body and extremely long legs?,daddy big legs,0.71
TX,67,What do you call the kind of spider (or spider-like creature) that has an oval-shaped body and extremely long legs?,daddy (bug),0.14
TX,67,What do you call the kind of spider (or spider-like creature) that has an oval-shaped body and extremely long legs?,father longlegs,0.07
TX,67,What do you call the kind of spider (or spider-like creature) that has an oval-shaped body and extremely long legs?,granddaddy,0.64
TX,67,What do you call the kind of spider (or spider-like creature) that has an oval-shaped body and extremely long legs?,daddy graybeard,0.07
TX,67,What do you call the kind of spider (or spider-like creature) that has an oval-shaped body and extremely long legs?,daddy spider,0.14
TX,68,What nicknames do/did you use for your maternal grandmother?,grandmother,9.12
TX,68,What nicknames do/did you use for your maternal grandmother?,granny,9.56
TX,68,What nicknames do/did you use for your maternal grandmother?,grandma,38.98
TX,68,What nicknames do/did you use for your maternal grandmother?,nana,5.26
TX,68,What nicknames do/did you use for your maternal grandmother?,mimi,2.19
TX,68,What nicknames do/did you use for your maternal grandmother?,grammy/grammie/grammi,1.75
TX,68,What nicknames do/did you use for your maternal grandmother?,other,33.14
TX,69,What about your paternal grandmother (is there a distinction?),grandmother,11.6
TX,69,What about your paternal grandmother (is there a distinction?),granny,7.71
TX,69,What about your paternal grandmother (is there a distinction?),grandma,38.47
TX,69,What about your paternal grandmother (is there a distinction?),gramma,8.23
TX,69,What about your paternal grandmother (is there a distinction?),nana,3.29
TX,69,What about your paternal grandmother (is there a distinction?),other,30.69
TX,70,What do/did you call your maternal grandfather?,gramps,0.95
TX,70,What do/did you call your maternal grandfather?,grandpa,19.68
TX,70,What do/did you call your maternal grandfather?,grampa,9.47
TX,70,What do/did you call your maternal grandfather?,"grandad, granddad",10.79
TX,70,What do/did you call your maternal grandfather?,pap,0.73
TX,70,What do/did you call your maternal grandfather?,"i spell it ""grandpa"" but pronounce it as ""grampa""",15.27
TX,70,What do/did you call your maternal grandfather?,other (including if you use a different term to address him directly than you do when speaking about him to a third party),43.1
TX,71,paternal grandfather?,gramps,0.47
TX,71,paternal grandfather?,grandpa,30.33
TX,71,paternal grandfather?,grampa,18.2
TX,71,paternal grandfather?,pap,0.54
TX,71,paternal grandfather?,other,50.47
TX,72,What do you call the big clumps of dust that gather under furniture and in corners?,dust bunnies,71.15
TX,72,What do you call the big clumps of dust that gather under furniture and in corners?,dust kittens,0.07
TX,72,What do you call the big clumps of dust that gather under furniture and in corners?,dust mice,0.43
TX,72,What do you call the big clumps of dust that gather under furniture and in corners?,kitties,0.07
TX,72,What do you call the big clumps of dust that gather under furniture and in corners?,dust balls,21.62
TX,72,What do you call the big clumps of dust that gather under furniture and in corners?,other,6.66
TX,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",sneakers,19.71
TX,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",i have no general word for this,1.0
TX,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",other,3.86
TX,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",shoes,2.71
TX,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",gymshoes,1.29
TX,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",tennis shoes,69.21
TX,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",running shoes,1.86
TX,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",runners,0.07
TX,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",trainers,0.29
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,pill bug,16.33
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,millipede,0.07
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,centipede,0.07
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,"i know what this creature is, but have no word for it",1.21
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,i have no idea what this creature is,0.71
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,other,3.85
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,doodle bug,29.74
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,potato bug,0.93
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,roly poly,45.79
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,sow bug,1.0
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,basketball bug,0.07
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,roll-up bug,0.14
TX,74,What do you call the little gray creature (that looks like an insect but is actually a crustacean) that rolls up into a ball when you touch it?,wood louse,0.07
TX,75,What do you call the wheeled contraption in which you carry groceries at the supermarket?,shopping cart,66.19
TX,75,What do you call the wheeled contraption in which you carry groceries at the supermarket?,shopping wagon,0.07
TX,75,What do you call the wheeled contraption in which you carry groceries at the supermarket?,grocery cart,19.5
TX,75,What do you call the wheeled contraption in which you carry groceries at the supermarket?,buggy,7.54
TX,75,What do you call the wheeled contraption in which you carry groceries at the supermarket?,supermarket trolley,0.21
TX,75,What do you call the wheeled contraption in which you carry groceries at the supermarket?,other,6.48
TX,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,kitty-corner,16.06
TX,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,kitacorner,0.21
TX,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,catercorner,1.93
TX,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,catty-corner,65.02
TX,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,kitty cross,0.07
TX,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,kitty wampus,0.21
TX,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,"i can only use ""diagonal"" for this",9.42
TX,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,i have no term for this,3.78
TX,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,other,3.28
TX,77,What do you call the activity of driving around in circles in a car?,doing donuts,87.82
TX,77,What do you call the activity of driving around in circles in a car?,doing cookies,0.22
TX,77,What do you call the activity of driving around in circles in a car?,whipping shitties,0.59
TX,77,What do you call the activity of driving around in circles in a car?,other,11.37
TX,78,What do you call paper that has already been used for something or is otherwise imperfect?,scratch paper,48.14
TX,78,What do you call paper that has already been used for something or is otherwise imperfect?,scrap paper,8.79
TX,78,What do you call paper that has already been used for something or is otherwise imperfect?,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",41.43
TX,78,What do you call paper that has already been used for something or is otherwise imperfect?,other,1.64
TX,79,What is your *general* term for a big road that you drive relatively fast on?,highway,51.67
TX,79,What is your *general* term for a big road that you drive relatively fast on?,other,4.28
TX,79,What is your *general* term for a big road that you drive relatively fast on?,freeway,17.46
TX,79,What is your *general* term for a big road that you drive relatively fast on?,parkway,0.07
TX,79,What is your *general* term for a big road that you drive relatively fast on?,turnpike,0.14
TX,79,What is your *general* term for a big road that you drive relatively fast on?,expressway,1.5
TX,79,What is your *general* term for a big road that you drive relatively fast on?,throughway/thru-way,0.07
TX,79,What is your *general* term for a big road that you drive relatively fast on?,a freeway is bigger than a highway,6.63
TX,79,What is your *general* term for a big road that you drive relatively fast on?,"a freeway is free (i.e., doesn't charge tolls); a highway isn't",0.43
TX,79,What is your *general* term for a big road that you drive relatively fast on?,"a freeway has limited access (no stop lights, no intersections), whereas a highway can have stop lights and intersections",17.75
TX,80,What do you call it when rain falls while the sun is shining?,sunshower,13.85
TX,80,What do you call it when rain falls while the sun is shining?,the devil is beating his wife,22.34
TX,80,What do you call it when rain falls while the sun is shining?,monkey's wedding,0.21
TX,80,What do you call it when rain falls while the sun is shining?,fox's wedding,0.21
TX,80,What do you call it when rain falls while the sun is shining?,pineapple rain,0.07
TX,80,What do you call it when rain falls while the sun is shining?,liquid sun,0.79
TX,80,What do you call it when rain falls while the sun is shining?,i have no term or expression for this,59.6
TX,80,What do you call it when rain falls while the sun is shining?,other,2.93
TX,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",goose bumps,91.57
TX,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",goose flesh,0.29
TX,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",goose pimples,3.57
TX,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",chill bumps,2.79
TX,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",chill bugs,0.07
TX,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",chilly bumps,0.14
TX,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",cold-chill bumps,0.21
TX,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",other,1.36
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",crackling,0.21
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",eye crunchie,0.14
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",eye crusties,2.15
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sand,3.22
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",gunk,4.51
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",matter,2.87
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",i have no word for this,3.94
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",other,6.66
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleep,50.79
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleeper,2.58
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleepy,4.44
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleepies,4.3
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleepy seed,0.5
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleepy bugs,0.5
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",eye booger,12.25
TX,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",eye shit,0.93
TX,83,What do you call an easy course?,gut,2.4
TX,83,What do you call an easy course?,crypt course,0.08
TX,83,What do you call an easy course?,crip course,1.78
TX,83,What do you call an easy course?,bird,0.62
TX,83,What do you call an easy course?,blow-off,68.14
TX,83,What do you call an easy course?,meat,0.31
TX,83,What do you call an easy course?,other,26.67
TX,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,rotary,2.71
TX,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,roundabout,21.33
TX,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,circle,11.63
TX,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,traffic circle,40.01
TX,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,traffic circus,0.21
TX,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,i have no word for this,21.68
TX,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,other,2.43
TX,85,What is the thing that women use to tie their hair?,(hair) elastic,4.04
TX,85,What is the thing that women use to tie their hair?,rubber band,43.43
TX,85,What is the thing that women use to tie their hair?,horsetail,0.15
TX,85,What is the thing that women use to tie their hair?,hair thing,14.38
TX,85,What is the thing that women use to tie their hair?,hair tie,16.73
TX,85,What is the thing that women use to tie their hair?,other,21.28
TX,86,Do you use the word cruller?,yes,10.55
TX,86,Do you use the word cruller?,"no, but i know what it means",41.63
TX,86,Do you use the word cruller?,i have no idea what this means,47.83
TX,87,"Do you use the term ""bear claw"" for a kind of pastry?",yes,66.6
TX,87,"Do you use the term ""bear claw"" for a kind of pastry?","no, but i know what it means",26.99
TX,87,"Do you use the term ""bear claw"" for a kind of pastry?",i have no idea what this means,6.41
TX,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,duck-footed,24.88
TX,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,slue-footed,6.56
TX,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,splay-footed,4.49
TX,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,bow-legged,29.79
TX,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,toed out,2.71
TX,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,other,2.64
TX,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,i have no word for this,28.94
TX,89,"Can you call coleslaw ""slaw""?",yes,48.68
TX,89,"Can you call coleslaw ""slaw""?","yes, but i can also use it in other forms such as apple slaw or broccoli slaw",9.05
TX,89,"Can you call coleslaw ""slaw""?",no,38.42
TX,89,"Can you call coleslaw ""slaw""?",i have never heard that usage before,3.14
TX,89,"Can you call coleslaw ""slaw""?",other,0.71
TX,90,What do you call the box you bury a dead person in?,coffin,62.26
TX,90,What do you call the box you bury a dead person in?,casket,21.23
TX,90,What do you call the box you bury a dead person in?,"a coffin and a casket are not the same, and i know the difference",11.87
TX,90,What do you call the box you bury a dead person in?,other,4.65
TX,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",vinegar and oil,14.23
TX,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",oil and vinegar,71.1
TX,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",both sound equally good to me,12.74
TX,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",neither,1.71
TX,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",other,0.21
TX,92,What do you call it when a driver changes over one or more lanes way too quickly?,chinese lane change,5.86
TX,92,What do you call it when a driver changes over one or more lanes way too quickly?,chinese fire drill,9.11
TX,92,What do you call it when a driver changes over one or more lanes way too quickly?,other,85.03
TX,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",on line,0.93
TX,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",in line,97.36
TX,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",both sound equally good,0.93
TX,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",neither,0.07
TX,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",other,0.71
TX,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",frosting,17.45
TX,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",icing,31.41
TX,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?","icing is thinner than frosting, white, and/or made of powdered sugar and milk or lemon juice",13.75
TX,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",both,36.4
TX,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",other,1.0
TX,95,"What is ""the City""?",new york city,45.77
TX,95,"What is ""the City""?",boston,0.62
TX,95,"What is ""the City""?",dc,0.62
TX,95,"What is ""the City""?",la,1.38
TX,95,"What is ""the City""?",chicago,0.54
TX,95,"What is ""the City""?",other,51.08
TX,96,What is the distinction between dinner and supper?,"supper is an evening meal while dinner is eaten earlier (lunch, for example)",11.71
TX,96,What is the distinction between dinner and supper?,"supper is an evening meal, dinner is the main meal",7.71
TX,96,What is the distinction between dinner and supper?,dinner takes place in a more formal setting than supper,11.79
TX,96,What is the distinction between dinner and supper?,there is no distinction; they both have the same meaning,35.5
TX,96,What is the distinction between dinner and supper?,i do not use the term supper,27.93
TX,96,What is the distinction between dinner and supper?,i don't use the term dinner,1.5
TX,96,What is the distinction between dinner and supper?,other,3.86
TX,97,Which of these terms do you prefer?,trash can,61.47
TX,97,Which of these terms do you prefer?,garbage can,11.29
TX,97,Which of these terms do you prefer?,rubbish bin,0.21
TX,97,Which of these terms do you prefer?,waste(paper) basket,0.43
TX,97,Which of these terms do you prefer?,these words refer to different things,24.95
TX,97,Which of these terms do you prefer?,other,1.64
TX,98,Which of these terms do you prefer?,by accident,60.53
TX,98,Which of these terms do you prefer?,on accident,18.42
TX,98,Which of these terms do you prefer?,both,16.56
TX,98,Which of these terms do you prefer?,neither,2.28
TX,98,Which of these terms do you prefer?,other,2.21
TX,99,Which of these terms do you prefer for the small road parallel to the highway?,frontage road,22.0
TX,99,Which of these terms do you prefer for the small road parallel to the highway?,service road,17.29
TX,99,Which of these terms do you prefer for the small road parallel to the highway?,access road,26.71
TX,99,Which of these terms do you prefer for the small road parallel to the highway?,feeder road,27.79
TX,99,Which of these terms do you prefer for the small road parallel to the highway?,gateway,0.29
TX,99,Which of these terms do you prefer for the small road parallel to the highway?,we have them but i have no word for them,1.43
TX,99,Which of these terms do you prefer for the small road parallel to the highway?,i've never heard of this concept,0.5
TX,99,Which of these terms do you prefer for the small road parallel to the highway?,other,4.0
TX,100,Do you cut or mow the lawn or grass?,cut the grass,18.74
TX,100,Do you cut or mow the lawn or grass?,cut the lawn,0.57
TX,100,Do you cut or mow the lawn or grass?,mow the grass,13.21
TX,100,Do you cut or mow the lawn or grass?,mow the lawn,60.23
TX,100,Do you cut or mow the lawn or grass?,other,7.25
TX,101,Do you pass in homework or hand in homework?,pass in,3.79
TX,101,Do you pass in homework or hand in homework?,hand in,69.43
TX,101,Do you pass in homework or hand in homework?,both,12.93
TX,101,Do you pass in homework or hand in homework?,neither,0.79
TX,101,Do you pass in homework or hand in homework?,other,13.07
TX,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,waterbug,43.71
TX,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,i have no word for this,29.36
TX,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,other,1.5
TX,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,jesus bug,0.64
TX,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,waterstrider,8.93
TX,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,strider,0.57
TX,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,water-spider,9.29
TX,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,watercrawler,0.43
TX,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,water beetle,2.29
TX,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,skimmer,3.29
TX,103,What do you call the thing from which you might drink water in a school?,bubbler,0.5
TX,103,What do you call the thing from which you might drink water in a school?,water bubbler,0.29
TX,103,What do you call the thing from which you might drink water in a school?,drinking fountain,8.98
TX,103,What do you call the thing from which you might drink water in a school?,water fountain,89.09
TX,103,What do you call the thing from which you might drink water in a school?,other,1.14
TX,104,What do you call a public railway system (normally underground)?,the subway,88.35
TX,104,What do you call a public railway system (normally underground)?,"the l, or the el",1.01
TX,104,What do you call a public railway system (normally underground)?,the t,0.79
TX,104,What do you call a public railway system (normally underground)?,the metro,3.53
TX,104,What do you call a public railway system (normally underground)?,bart,0.22
TX,104,What do you call a public railway system (normally underground)?,other,6.12
TX,105,What is your generic term for a sweetened carbonated beverage?,soda,25.36
TX,105,What is your generic term for a sweetened carbonated beverage?,other,4.07
TX,105,What is your generic term for a sweetened carbonated beverage?,pop,2.43
TX,105,What is your generic term for a sweetened carbonated beverage?,coke,58.64
TX,105,What is your generic term for a sweetened carbonated beverage?,soft drink,8.93
TX,105,What is your generic term for a sweetened carbonated beverage?,lemonade,0.07
TX,105,What is your generic term for a sweetened carbonated beverage?,cocola,0.43
